,Country/Region,Province/State,date,Confirmed,Deaths,Recovered,t2m,q2m,sp,tp,uvb,ssrd
2134,Italy,Sardegna,2020-02-27,0.0,0.0,0.0,284.2976,0.0053936304,97852.5,9.814743e-06,60695.44,559608.9
2135,Italy,Sardegna,2020-02-28,0.0,0.0,0.0,285.57843,0.0054824506,97999.56,8.389975e-08,71513.27,698405.94
2136,Italy,Sardegna,2020-02-29,0.0,0.0,0.0,284.0544,0.0056464137,97860.18,1.8654391e-07,69783.67,666325.94
2137,Italy,Sardegna,2020-03-01,0.0,0.0,0.0,285.8833,0.007884755,97384.82,4.821543e-05,50009.89,420198.6
2138,Italy,Sardegna,2020-03-02,0.0,0.0,0.0,285.26044,0.0076374672,96808.65,0.00051355944,32286.38,269349.1
2139,Italy,Sardegna,2020-03-03,1.0,0.0,0.0,283.1765,0.005309296,96927.1,0.00012799454,68309.914,645062.6
2140,Italy,Sardegna,2020-03-04,2.0,0.0,0.0,283.45914,0.0056843255,97374.88,3.217966e-05,66506.46,608189.7
2141,Italy,Sardegna,2020-03-05,2.0,0.0,0.0,285.85706,0.0077305366,97333.74,3.6437294e-05,61199.95,537160.25
2142,Italy,Sardegna,2020-03-06,5.0,0.0,0.0,284.16547,0.00622102,96919.53,0.0001308877,65673.72,625525.2
2143,Italy,Sardegna,2020-03-07,5.0,0.0,0.0,283.1747,0.005701082,97308.12,7.8824014e-05,68452.35,642106.0
2144,Italy,Sardegna,2020-03-08,11.0,0.0,0.0,283.25278,0.005236615,98138.55,7.4019167e-06,75815.35,731934.3
2145,Italy,Sardegna,2020-03-09,19.0,0.0,0.0,282.45047,0.0061177765,97695.24,0.00020682917,53606.29,460559.38
2146,Italy,Sardegna,2020-03-10,20.0,0.0,0.0,284.22348,0.006034329,98008.61,4.1860408e-06,75529.06,709879.7
2147,Italy,Sardegna,2020-03-11,37.0,0.0,0.0,285.42624,0.007467713,98398.63,1.3185851e-06,73585.19,670281.9
2148,Italy,Sardegna,2020-03-12,39.0,0.0,0.0,286.15924,0.0075576603,98440.68,7.573515e-08,82688.664,767496.94
2149,Italy,Sardegna,2020-03-13,43.0,0.0,0.0,286.5259,0.0074235843,97946.81,2.1923334e-08,81656.42,753431.25
2150,Italy,Sardegna,2020-03-14,47.0,0.0,0.0,286.02176,0.007014295,97844.48,1.507631e-06,70775.66,625382.75
2151,Italy,Sardegna,2020-03-15,77.0,2.0,0.0,284.54758,0.006384373,98122.13,4.601851e-07,79570.445,740760.75
2152,Italy,Sardegna,2020-03-16,107.0,2.0,0.0,285.38983,0.0069293105,98360.35,3.4093914e-06,85309.65,795983.06
2153,Italy,Sardegna,2020-03-17,117.0,2.0,0.0,286.33743,0.007475735,98910.72,5.2137057e-06,80255.65,730690.4
2154,Italy,Sardegna,2020-03-18,134.0,2.0,0.0,285.1025,0.0067747165,98779.3,3.4314332e-06,74028.47,674836.4
2155,Italy,Sardegna,2020-03-19,,,,284.20166,0.0057652486,98523.28,6.074458e-07,82001.01,777783.75
2156,Italy,Sardegna,2020-03-20,,,,285.2195,0.0071664276,98222.42,1.8555764e-05,62532.9,568237.2
2157,Italy,Sardegna,2020-03-21,,,,285.57526,0.0073216762,97629.68,3.0274248e-05,72060.24,615223.5
2158,Italy,Sardegna,2020-03-22,,,,285.659,0.006854526,97557.98,1.235243e-05,83674.06,759530.94
2159,Italy,Sardegna,2020-03-23,,,,nan,nan,nan,7.5165715e-08,843.40894,7129.1294
2160,Italy,Sicilia,2019-11-01,,,,289.05963,0.010316263,97135.34,0.0004561298,28456.744,237077.08
2161,Italy,Sicilia,2019-11-02,,,,290.05228,0.010448397,96989.16,5.7502733e-05,46866.934,407711.84
2162,Italy,Sicilia,2019-11-03,,,,291.51797,0.011704119,96629.016,0.00034562178,44654.508,400058.88
2163,Italy,Sicilia,2019-11-04,,,,290.482,0.009709629,96762.59,7.200239e-05,53171.785,506683.44
2164,Italy,Sicilia,2019-11-05,,,,291.15955,0.011263504,96888.016,1.45969125e-05,48306.25,440126.88
2165,Italy,Sicilia,2019-11-06,,,,289.14713,0.01045794,96643.66,0.0006593414,30328.744,265622.94
2166,Italy,Sicilia,2019-11-07,,,,287.712,0.008379961,96628.266,0.00023452308,38192.348,355600.5
2167,Italy,Sicilia,2019-11-08,,,,288.04056,0.008061938,96819.52,1.2471591e-05,48451.957,457295.5
2168,Italy,Sicilia,2019-11-09,,,,286.13568,0.008013737,96891.68,0.00023829952,43743.61,405600.16
2169,Italy,Sicilia,2019-11-10,,,,286.5414,0.0070216474,96873.836,1.8102523e-05,46775.38,444065.34
2170,Italy,Sicilia,2019-11-11,,,,287.31332,0.008419659,96392.7,0.0013633603,23739.844,190830.89
2171,Italy,Sicilia,2019-11-12,,,,286.41217,0.008673474,95169.17,0.0012486203,34035.746,308380.47
2172,Italy,Sicilia,2019-11-13,,,,286.89618,0.0077403905,96246.086,0.00017871484,49014.984,465381.9
2173,Italy,Sicilia,2019-11-14,,,,286.22955,0.008000855,96561.12,5.929783e-05,36486.984,315270.6
2174,Italy,Sicilia,2019-11-15,,,,288.86606,0.009207915,96757.21,4.8571183e-06,45917.97,450491.94
2175,Italy,Sicilia,2019-11-16,,,,290.4094,0.010140054,96689.234,8.708914e-06,43897.508,412576.1
2176,Italy,Sicilia,2019-11-17,,,,286.9713,0.008471585,96666.46,0.00022169028,28369.354,256959.95
2177,Italy,Sicilia,2019-11-18,,,,285.8108,0.0069031715,97299.02,4.577132e-06,46460.562,440360.66
2178,Italy,Sicilia,2019-11-19,,,,285.19,0.0074088154,97128.44,0.00046399908,21912.902,180091.4
2179,Italy,Sicilia,2019-11-20,,,,284.5122,0.006521318,97214.266,8.4756726e-07,44541.402,441050.47
2180,Italy,Sicilia,2019-11-21,,,,284.26648,0.006573911,97135.984,4.1771846e-06,41095.887,394358.88
2181,Italy,Sicilia,2019-11-22,,,,285.9277,0.0073431004,97135.54,2.6480205e-07,46630.812,448070.66
2182,Italy,Sicilia,2019-11-23,,,,288.17892,0.009112634,96772.984,0.00013869088,41332.344,384346.8
2183,Italy,Sicilia,2019-11-24,,,,286.23795,0.008737922,96039.945,0.0012869976,21363.482,187745.61
2184,Italy,Sicilia,2019-11-25,,,,285.21658,0.008272492,96131.91,0.0002084484,29236.021,268141.28
2185,Italy,Sicilia,2019-11-26,,,,286.4675,0.008381484,96684.72,2.6219745e-05,40222.402,384787.56
2186,Italy,Sicilia,2019-11-27,,,,286.23767,0.008377283,97064.06,1.9205106e-06,41250.312,397129.22
2187,Italy,Sicilia,2019-11-28,,,,287.34537,0.009103675,97121.21,4.359687e-05,33099.598,292349.88
2188,Italy,Sicilia,2019-11-29,,,,286.70038,0.008053179,97417.586,1.5856881e-06,41966.52,414090.66
2189,Italy,Sicilia,2019-11-30,,,,286.26944,0.007822358,97531.28,3.0403028e-06,38980.527,388062.16
2190,Italy,Sicilia,2019-12-01,,,,284.8433,0.0072811903,97712.984,4.0009058e-07,40512.35,400692.1
2191,Italy,Sicilia,2019-12-02,,,,286.79346,0.0086957095,97398.94,1.2375665e-05,31834.68,291735.34
2192,Italy,Sicilia,2019-12-03,,,,287.64728,0.009446874,97113.79,4.783559e-06,35503.438,336493.34
2193,Italy,Sicilia,2019-12-04,,,,286.64688,0.008316055,97188.16,2.3959778e-05,35307.445,335627.78
2194,Italy,Sicilia,2019-12-05,,,,286.68353,0.008616978,97587.555,5.7610658e-05,33569.99,310333.66
2195,Italy,Sicilia,2019-12-06,,,,286.30032,0.008633032,97890.66,7.786612e-06,37955.043,358597.84
2196,Italy,Sicilia,2019-12-07,,,,285.6903,0.007408567,97852.63,8.527571e-08,40904.05,405488.22
2197,Italy,Sicilia,2019-12-08,,,,284.90634,0.006779791,97697.06,6.803061e-06,36576.758,337274.8
2198,Italy,Sicilia,2019-12-09,,,,284.57486,0.007265625,97057.44,8.333838e-05,27068.389,247630.88
2199,Italy,Sicilia,2019-12-10,,,,283.17416,0.006284436,96462.484,0.000100900405,34932.707,326342.88
2200,Italy,Sicilia,2019-12-11,,,,283.32593,0.0063071093,96546.28,8.2213766e-05,32501.076,298068.28
2201,Italy,Sicilia,2019-12-12,,,,282.66568,0.005872015,96524.484,0.00013255674,29757.516,281104.66
2202,Italy,Sicilia,2019-12-13,,,,283.81067,0.007398114,95983.99,0.0007063476,17930.486,153024.72
2203,Italy,Sicilia,2019-12-14,,,,286.4797,0.007382164,96330.5,0.00014061104,33454.51,319527.12
2204,Italy,Sicilia,2019-12-15,,,,285.9686,0.007891849,97592.945,1.1037963e-06,38306.77,379874.4
2205,Italy,Sicilia,2019-12-16,,,,286.3668,0.008209369,97864.24,7.431755e-07,38750.54,382470.62
2206,Italy,Sicilia,2019-12-17,,,,286.57904,0.008543383,97711.47,2.227143e-05,29156.764,272360.22
2207,Italy,Sicilia,2019-12-18,,,,287.89377,0.009324996,97486.016,0.00021536599,26584.863,240961.84
2208,Italy,Sicilia,2019-12-19,,,,286.6407,0.0085565895,97467.9,0.00028883552,30545.924,282980.06
2209,Italy,Sicilia,2019-12-20,,,,286.21344,0.008317767,97484.664,7.087237e-06,35939.734,351890.8
2210,Italy,Sicilia,2019-12-21,,,,286.61368,0.0085066715,96932.37,8.274387e-05,21940.416,178243.72
2211,Italy,Sicilia,2019-12-22,,,,287.12344,0.008158485,96361.58,0.00013868208,32288.746,309585.66
2212,Italy,Sicilia,2019-12-23,,,,285.47552,0.006625332,96622.74,0.00023522496,35174.6,342691.78
2213,Italy,Sicilia,2019-12-24,,,,284.62958,0.0064285602,97449.14,4.8732298e-05,37511.18,367925.78
2214,Italy,Sicilia,2019-12-25,,,,285.92413,0.0076150536,97310.4,2.3311657e-05,37448.812,363671.88
2215,Italy,Sicilia,2019-12-26,,,,284.19922,0.0069423034,97524.016,1.5617643e-06,37956.438,377367.6
2216,Italy,Sicilia,2019-12-27,,,,283.31314,0.006652181,97681.266,1.22095325e-05,30835.564,299129.75
2217,Italy,Sicilia,2019-12-28,,,,281.5308,0.0051914444,97720.875,5.649916e-05,33601.582,326736.06
2218,Italy,Sicilia,2019-12-29,,,,279.4967,0.0041093556,97910.336,7.3578194e-05,36010.117,344511.56
2219,Italy,Sicilia,2019-12-30,,,,278.43665,0.004269584,97888.734,0.000100629404,36375.96,368104.72
2220,Italy,Sicilia,2019-12-31,,,,279.37592,0.004312543,98297.08,4.4042004e-06,40031.09,402658.56
2221,Italy,Sicilia,2020-01-01,,,,280.94553,0.0049170116,98288.6,9.877234e-07,39531.47,388177.2
2222,Italy,Sicilia,2020-01-02,,,,281.45584,0.005248635,98415.93,1.0773094e-06,39559.812,396930.3
2223,Italy,Sicilia,2020-01-03,,,,281.1089,0.005329469,98365.0,2.0118557e-07,37641.043,369638.8
2224,Italy,Sicilia,2020-01-04,,,,282.1892,0.0060096732,98001.9,6.2834065e-06,34763.492,324021.94
2225,Italy,Sicilia,2020-01-05,,,,283.13016,0.0051088254,97693.875,2.1775382e-05,37641.78,374316.84
2226,Italy,Sicilia,2020-01-06,,,,279.82187,0.0033199335,97888.54,3.8678942e-07,38266.67,378041.53
2227,Italy,Sicilia,2020-01-07,,,,279.87158,0.00440177,98021.484,1.2978816e-08,41195.344,408925.84
2228,Italy,Sicilia,2020-01-08,,,,280.1929,0.0052635893,98125.945,1.9527313e-05,27583.791,242729.6
2229,Italy,Sicilia,2020-01-09,,,,280.08627,0.0047822464,98367.055,3.866501e-06,43546.516,436613.6
2230,Italy,Sicilia,2020-01-10,,,,280.02127,0.004871254,98096.16,9.082385e-09,44225.473,446138.66
2231,Italy,Sicilia,2020-01-11,,,,281.04996,0.0054711583,97911.52,2.5388053e-06,37489.58,367172.3
2232,Italy,Sicilia,2020-01-12,,,,281.64752,0.0057641347,97923.96,2.120561e-05,38175.15,359774.6
2233,Italy,Sicilia,2020-01-13,,,,282.20203,0.0061538043,97964.39,2.0384141e-05,42043.293,411943.53
2234,Italy,Sicilia,2020-01-14,,,,281.7901,0.0058355816,98122.055,3.821161e-06,42768.42,421618.4
2235,Italy,Sicilia,2020-01-15,,,,281.60873,0.0057632634,98338.84,1.6867286e-08,45499.223,447781.5
2236,Italy,Sicilia,2020-01-16,,,,281.42184,0.0056398744,98366.734,1.817114e-07,45263.812,443858.0
2237,Italy,Sicilia,2020-01-17,,,,281.87256,0.0056577423,98231.734,1.691246e-06,41561.867,400267.06
2238,Italy,Sicilia,2020-01-18,,,,282.48828,0.0057431743,98054.766,4.270261e-06,42990.29,415383.78
2239,Italy,Sicilia,2020-01-19,,,,282.16772,0.0054238876,97842.64,2.8945428e-07,46444.84,458239.84
2240,Italy,Sicilia,2020-01-20,,,,283.05084,0.006257704,98457.81,3.0401348e-05,34881.5,311754.72
2241,Italy,Sicilia,2020-01-21,,,,284.5472,0.0071265376,98942.12,4.7107005e-05,34026.867,320216.44
2242,Italy,Sicilia,2020-01-22,,,,283.8801,0.0069824276,98762.29,2.1371889e-05,30284.314,283060.2
2243,Italy,Sicilia,2020-01-23,,,,282.93246,0.0062637446,98365.695,8.917254e-07,45814.57,453662.47
2244,Italy,Sicilia,2020-01-24,,,,283.1468,0.0065646907,98255.04,3.3098331e-06,36033.73,344212.06
2245,Italy,Sicilia,2020-01-25,,,,284.55057,0.007512425,97998.4,7.321811e-06,33128.78,299358.66
2246,Italy,Sicilia,2020-01-26,,,,284.78824,0.007403724,97620.41,8.3275445e-06,47656.266,453412.62
2247,Italy,Sicilia,2020-01-27,,,,283.9064,0.0064602625,97789.26,1.0475624e-05,50217.49,486919.94
2248,Italy,Sicilia,2020-01-28,,,,283.6908,0.0066726124,97741.2,8.866235e-06,44830.63,413667.56
2249,Italy,Sicilia,2020-01-29,,,,285.4489,0.0075665317,97537.39,2.6178033e-05,46569.94,438472.66
2250,Italy,Sicilia,2020-01-30,,,,283.95395,0.0063838926,97801.52,9.994445e-07,52091.0,512808.8
2251,Italy,Sicilia,2020-01-31,,,,283.6937,0.0070278966,97862.97,1.1782679e-05,39735.35,361750.28
2252,Italy,Sicilia,2020-02-01,,,,284.75867,0.007470137,97799.016,8.465068e-06,68550.945,645973.3
2253,Italy,Sicilia,2020-02-02,,,,284.85938,0.007469653,97902.88,4.1376193e-06,48622.93,459420.47
2254,Italy,Sicilia,2020-02-03,,,,286.01797,0.0076940428,97739.17,5.3804973e-07,51891.48,486029.84
2255,Italy,Sicilia,2020-02-04,,,,287.34396,0.0074075493,97050.28,7.0792055e-07,56388.72,552667.3
2256,Italy,Sicilia,2020-02-05,,,,281.31494,0.0040825675,96688.984,0.00019626485,50991.188,474767.7
2257,Italy,Sicilia,2020-02-06,,,,280.0568,0.0040056035,97525.18,3.7976584e-05,50645.7,490201.66
2258,Italy,Sicilia,2020-02-07,,,,279.7237,0.00394876,98162.06,0.0,58253.49,581643.56
2259,Italy,Sicilia,2020-02-08,,,,280.3249,0.0046457932,98382.984,0.0,58854.18,586189.1
2260,Italy,Sicilia,2020-02-09,,,,281.95648,0.0056073326,98763.695,4.7760134e-09,58308.31,569590.8
2261,Italy,Sicilia,2020-02-10,,,,284.23187,0.006715119,98499.64,2.2000705e-07,55245.56,529084.8
2262,Italy,Sicilia,2020-02-11,,,,286.4417,0.007484974,97746.234,6.213991e-08,60337.21,579345.5
2263,Italy,Sicilia,2020-02-12,,,,286.0285,0.0064644157,97678.14,1.4585945e-07,59970.55,577278.25
2264,Italy,Sicilia,2020-02-13,,,,284.6564,0.0062399376,97911.71,1.7101311e-07,51857.7,476388.72
2265,Italy,Sicilia,2020-02-14,,,,285.34796,0.0070133675,97594.26,1.4056391e-05,55424.562,527546.9
2266,Italy,Sicilia,2020-02-15,,,,284.35358,0.005927006,98006.5,1.3345295e-06,62318.957,611151.56
2267,Italy,Sicilia,2020-02-16,,,,283.04654,0.00586639,98436.49,5.6911053e-06,55489.93,531207.06
2268,Italy,Sicilia,2020-02-17,,,,282.98462,0.0061612925,98350.91,6.517069e-07,61963.58,602539.9
2269,Italy,Sicilia,2020-02-18,,,,283.36383,0.0058621056,97998.96,3.108787e-08,65894.125,650195.2
2270,Italy,Sicilia,2020-02-19,,,,283.37665,0.0062460983,97771.3,9.2078744e-07,62980.9,599140.8
2271,Italy,Sicilia,2020-02-20,,,,284.1787,0.0057091066,97734.586,8.27547e-06,61553.16,573492.75
2272,Italy,Sicilia,2020-02-21,,,,283.03116,0.00511797,98009.24,1.7929949e-08,68917.74,674367.7
2273,Italy,Sicilia,2020-02-22,,,,282.7748,0.0052760527,98340.586,2.0293758e-06,68220.49,656781.94
2274,Italy,Sicilia,2020-02-23,,,,283.22943,0.0052469503,98581.46,1.2315348e-07,69643.664,667699.4
2275,Italy,Sicilia,2020-02-24,0.0,0.0,0.0,284.93958,0.0062213624,97901.14,6.2781885e-07,68857.516,664157.56
2276,Italy,Sicilia,2020-02-25,3.0,0.0,0.0,285.04828,0.0067069605,97360.48,5.7367878e-08,71785.414,694368.06
2277,Italy,Sicilia,2020-02-26,3.0,0.0,0.0,285.009,0.006247737,96838.875,1.4367334e-05,68311.984,649149.56
2278,Italy,Sicilia,2020-02-27,4.0,0.0,2.0,283.51953,0.004695791,97251.72,5.83111e-06,70969.32,689980.1
2279,Italy,Sicilia,2020-02-28,4.0,0.0,2.0,284.87534,0.006349039,97359.125,9.835964e-06,64294.027,624920.5
2280,Italy,Sicilia,2020-02-29,4.0,0.0,2.0,283.66058,0.006268367,97604.14,1.6957116e-06,66974.28,645800.5
2281,Italy,Sicilia,2020-03-01,,0.0,2.0,286.36517,0.00736359,97249.67,2.555167e-09,76961.016,735799.0
2282,Italy,Sicilia,2020-03-02,7.0,0.0,2.0,287.37646,0.0072367825,96871.945,3.089056e-05,73976.15,694952.1
2283,Italy,Sicilia,2020-03-03,7.0,0.0,2.0,284.4636,0.005898002,96535.34,0.00025731523,65525.59,607280.5
2284,Italy,Sicilia,2020-03-04,18.0,0.0,2.0,282.76056,0.0061990866,96485.305,0.000248347,49642.9,434098.94
2285,Italy,Sicilia,2020-03-05,18.0,0.0,2.0,283.83624,0.0059766867,96905.664,5.379268e-06,72104.664,668621.25
2286,Italy,Sicilia,2020-03-06,24.0,0.0,2.0,285.37543,0.007639731,96558.54,9.8240715e-05,66238.7,578136.94
2287,Italy,Sicilia,2020-03-07,35.0,0.0,2.0,282.61295,0.0064051216,96587.19,0.0002819792,60355.04,536644.7
2288,Italy,Sicilia,2020-03-08,53.0,0.0,2.0,282.43195,0.0059154937,97168.08,0.00010189712,68913.234,619364.06
2289,Italy,Sicilia,2020-03-09,54.0,0.0,2.0,282.96194,0.0057226773,97081.445,0.00012100685,69708.89,628362.6
2290,Italy,Sicilia,2020-03-10,62.0,0.0,2.0,283.0842,0.006150093,97028.945,0.000276125,66736.09,628150.56
2291,Italy,Sicilia,2020-03-11,83.0,0.0,2.0,283.49564,0.0058101905,97747.664,7.059664e-07,78292.92,735485.56
2292,Italy,Sicilia,2020-03-12,115.0,2.0,2.0,285.4009,0.006641041,97869.0,1.3277716e-07,87539.61,829870.06
2293,Italy,Sicilia,2020-03-13,130.0,2.0,2.0,286.96387,0.007324163,97386.14,0.0,87646.12,821260.1
2294,Italy,Sicilia,2020-03-14,156.0,2.0,4.0,287.44318,0.007681266,97136.734,1.8381362e-06,89503.2,834072.4
2295,Italy,Sicilia,2020-03-15,188.0,2.0,7.0,286.29807,0.0080664195,97292.23,3.2881046e-05,80577.516,742704.0
2296,Italy,Sicilia,2020-03-16,213.0,2.0,8.0,285.7487,0.007589852,97850.12,5.4180597e-05,48914.28,432727.9
2297,Italy,Sicilia,2020-03-17,237.0,3.0,8.0,285.12665,0.0071844887,98332.875,2.922424e-05,62144.9,565468.2
2298,Italy,Sicilia,2020-03-18,282.0,3.0,12.0,283.74805,0.0061545502,98071.266,5.463596e-06,85421.984,788952.5
2299,Italy,Sicilia,2020-03-19,,,,284.03946,0.0062888754,97963.76,1.2260823e-07,91665.34,861568.44
2300,Italy,Sicilia,2020-03-20,,,,284.40796,0.0064280233,97792.74,1.9919159e-07,91603.375,874267.8
2301,Italy,Sicilia,2020-03-21,,,,283.80017,0.006497357,97057.57,0.00021829366,59132.9,516592.8
2302,Italy,Sicilia,2020-03-22,,,,285.37543,0.0075633493,96741.2,0.00015656435,70287.055,625891.94
2303,Italy,Sicilia,2020-03-23,,,,nan,nan,nan,1.548468e-05,2327.4902,19533.068
2304,Italy,P. A. Trento,2019-11-01,,,,278.78314,0.005804674,86267.99,1.9818e-05,29741.656,271198.75
2305,Italy,P. A. Trento,2019-11-02,,,,278.92847,0.006305374,85487.86,0.0001604751,13510.575,105071.625
2306,Italy,P. A. Trento,2019-11-03,,,,279.31732,0.0067034727,84490.19,0.0018523457,5010.5474,31293.879
2307,Italy,P. A. Trento,2019-11-04,,,,279.33807,0.005671028,84723.3,6.738388e-05,40816.445,384473.34
2308,Italy,P. A. Trento,2019-11-05,,,,278.73703,0.006395445,84677.74,0.00077660434,22126.043,189988.03
2309,Italy,P. A. Trento,2019-11-06,,,,275.4396,0.004807923,85080.234,0.00035975364,19062.375,152271.5
2310,Italy,P. A. Trento,2019-11-07,,,,274.71466,0.004441443,85371.02,0.0002443147,30620.469,277738.4
2311,Italy,P. A. Trento,2019-11-08,,,,274.85883,0.0048213894,85121.516,0.0014555708,15542.552,128237.75
2312,Italy,P. A. Trento,2019-11-09,,,,273.9519,0.0038988267,85427.234,3.0406005e-05,39124.258,369192.75
2313,Italy,P. A. Trento,2019-11-10,,,,270.9379,0.00289943,85673.88,4.5277798e-08,41354.96,399685.3
2314,Italy,P. A. Trento,2019-11-11,,,,272.26395,0.0038212384,85877.266,0.00036412533,15133.419,116888.81
2315,Italy,P. A. Trento,2019-11-12,,,,274.51404,0.004594987,84971.984,0.0011719486,12606.568,85391.66
2316,Italy,P. A. Trento,2019-11-13,,,,272.50424,0.0034962501,84756.47,0.0008130651,25618.402,225782.1
2317,Italy,P. A. Trento,2019-11-14,,,,270.19702,0.002839024,85415.22,6.196497e-05,35851.75,354992.1
2318,Italy,P. A. Trento,2019-11-15,,,,274.30087,0.004671064,85015.484,0.0031712286,4506.4834,34589.977
2319,Italy,P. A. Trento,2019-11-16,,,,274.47998,0.0043953327,85666.98,0.00034186192,29140.39,259874.1
2320,Italy,P. A. Trento,2019-11-17,,,,274.59293,0.004776247,85161.45,0.0028104917,6442.928,40394.492
2321,Italy,P. A. Trento,2019-11-18,,,,273.38184,0.0040382305,85755.52,0.00026638215,31880.13,288162.16
2322,Italy,P. A. Trento,2019-11-19,,,,274.68265,0.0047426578,86165.36,0.0012075007,9286.787,66752.2
2323,Italy,P. A. Trento,2019-11-20,,,,275.42102,0.0045367377,85925.7,4.1591065e-05,31811.994,285733.97
2324,Italy,P. A. Trento,2019-11-21,,,,274.82913,0.004597415,85791.125,6.414003e-05,17820.457,145926.6
2325,Italy,P. A. Trento,2019-11-22,,,,275.74625,0.0048529254,85872.836,0.000114852155,18275.088,136501.34
2326,Italy,P. A. Trento,2019-11-23,,,,276.79883,0.0051504644,85588.05,0.0010883141,9320.073,48627.742
2327,Italy,P. A. Trento,2019-11-24,,,,277.19403,0.005249284,85660.875,0.00097645336,10961.973,60210.21
2328,Italy,P. A. Trento,2019-11-25,,,,277.8525,0.004972725,85755.44,7.0685987e-06,32268.182,300104.88
2329,Italy,P. A. Trento,2019-11-26,,,,275.67236,0.004310058,85676.78,6.3910147e-06,28810.428,265257.0
2330,Italy,P. A. Trento,2019-11-27,,,,276.12164,0.0052437345,85254.25,0.0005610065,8673.493,54230.52
2331,Italy,P. A. Trento,2019-11-28,,,,275.67108,0.0046535605,85107.75,1.802199e-05,26664.504,245900.22
2332,Italy,P. A. Trento,2019-11-29,,,,273.55322,0.003866091,85538.86,1.4177213e-06,25759.146,210881.0
2333,Italy,P. A. Trento,2019-11-30,,,,271.98346,0.0033300254,86333.58,9.543418e-07,30457.65,299119.84
2334,Italy,P. A. Trento,2019-12-01,,,,272.8628,0.003999982,86356.984,0.0002925204,13323.5205,100459.34
2335,Italy,P. A. Trento,2019-12-02,,,,274.77948,0.0040710764,86148.8,0.0001680161,29229.818,278407.5
2336,Italy,P. A. Trento,2019-12-03,,,,270.98785,0.0027130032,86716.836,1.2791716e-07,29168.012,296506.16
2337,Italy,P. A. Trento,2019-12-04,,,,270.19388,0.0024906767,86767.766,0.0,28692.844,281518.38
2338,Italy,P. A. Trento,2019-12-05,,,,270.07227,0.0023893206,86850.79,0.0,28821.918,291972.22
2339,Italy,P. A. Trento,2019-12-06,,,,269.6813,0.0023795925,86661.586,0.0,28494.535,287647.0
2340,Italy,P. A. Trento,2019-12-07,,,,271.846,0.003064874,86333.0,1.2788612e-07,27095.375,259208.75
2341,Italy,P. A. Trento,2019-12-08,,,,270.73013,0.0028883405,86279.46,2.561137e-08,27924.697,279076.2
2342,Italy,P. A. Trento,2019-12-09,,,,272.37445,0.0036783717,85425.9,7.544163e-06,20604.805,169047.84
2343,Italy,P. A. Trento,2019-12-10,,,,269.63834,0.0022755607,86250.25,1.5515368e-06,27513.12,284510.56
2344,Italy,P. A. Trento,2019-12-11,,,,268.5965,0.0020278853,85929.9,7.288686e-07,27067.45,275900.34
2345,Italy,P. A. Trento,2019-12-12,,,,269.0926,0.0027786624,84898.984,0.00015430937,18302.459,146481.17
2346,Italy,P. A. Trento,2019-12-13,,,,268.7207,0.0028243621,83799.016,0.00020893225,11861.436,77179.5
2347,Italy,P. A. Trento,2019-12-14,,,,271.38492,0.0028572858,84862.31,3.4864684e-06,25967.158,248896.55
2348,Italy,P. A. Trento,2019-12-15,,,,272.50833,0.0031219497,86000.14,9.590915e-07,25180.506,246739.33
2349,Italy,P. A. Trento,2019-12-16,,,,275.6895,0.0047156634,86487.71,1.10647325e-05,12288.744,86469.18
2350,Italy,P. A. Trento,2019-12-17,,,,276.72293,0.0052008233,86516.04,0.000117527765,9353.886,67811.63
2351,Italy,P. A. Trento,2019-12-18,,,,277.85065,0.005672635,86817.05,0.00012144008,15826.972,132211.1
2352,Italy,P. A. Trento,2019-12-19,,,,277.1208,0.005162503,86575.44,0.00010354798,13518.639,107221.125
2353,Italy,P. A. Trento,2019-12-20,,,,276.7661,0.00525158,85429.13,0.0011790005,5703.2617,41089.57
2354,Italy,P. A. Trento,2019-12-21,,,,274.41306,0.0046362863,84330.695,0.000946286,8811.832,66143.586
2355,Italy,P. A. Trento,2019-12-22,,,,273.52603,0.0038593009,83935.5,0.0003075356,19708.84,160657.42
2356,Italy,P. A. Trento,2019-12-23,,,,273.01978,0.0032459856,85153.3,3.4227346e-06,25829.145,251394.7
2357,Italy,P. A. Trento,2019-12-24,,,,272.32947,0.0031099734,86062.42,1.2739593e-05,19650.994,170770.31
2358,Italy,P. A. Trento,2019-12-25,,,,273.13104,0.0031154347,86151.14,2.6384835e-06,25679.645,253525.16
2359,Italy,P. A. Trento,2019-12-26,,,,270.18536,0.0026267413,86620.95,1.138045e-06,26003.7,262027.42
2360,Italy,P. A. Trento,2019-12-27,,,,271.82202,0.0030277525,86646.59,1.1084601e-06,25190.53,238160.38
2361,Italy,P. A. Trento,2019-12-28,,,,269.0915,0.0024100745,87286.39,2.7491246e-06,25850.727,264335.88
2362,Italy,P. A. Trento,2019-12-29,,,,266.75513,0.0019840105,87491.34,1.2786593e-06,26636.988,272637.88
2363,Italy,P. A. Trento,2019-12-30,,,,269.58917,0.0023080509,87633.44,1.2805685e-08,26604.297,260516.34
2364,Italy,P. A. Trento,2019-12-31,,,,271.48004,0.0028959145,87399.08,0.0,26680.084,263221.34
2365,Italy,P. A. Trento,2020-01-01,,,,271.57242,0.002761903,87478.22,0.0,26865.887,272825.06
2366,Italy,P. A. Trento,2020-01-02,,,,272.0166,0.0026739226,87471.92,0.0,26806.912,273734.56
